bikeid;rental_start_date;rental_end_date;duration;fare_(in_cents);starting_location;ending_location;rough_distance_(km);start_latitude;start_longitude;end_latitude;end_longitude
1171;2021-11-20 18:07:00;2021-11-20 18:13:00;6.0;50;37.9498533,32.513367;37.938838958740234,32.51163101196289;1.234163079;37.9498533;32.513367;37.938838958740234;32.51163101196289
1303;2021-11-20 17:40:00;2021-11-20 17:51:00;11.0;200;37.9790878,32.5171451;37.97917938232422,32.5172004699707;0.011280761;37.9790878;32.5171451;37.97917938232422;32.5172004699707
1268;2021-11-20 17:38:00;2021-11-20 17:51:00;13.0;200;37.9790915,32.5171463;37.97911071777344,32.517120361328125;0.003120108;37.9790915;32.5171463;37.97911071777344;32.517120361328125
1277;2021-11-20 17:23:00;2021-11-20 17:27:00;4.0;50;37.8732371901443,32.481480010724745;37.87765884399414,32.48311996459961;0.512302615;37.8732371901443;32.481480010724745;37.87765884399414;32.48311996459961
1065;2021-11-20 16:57:00;2021-11-20 17:22:00;25.0;200;37.8800824,32.4529665;37.904239654541016,32.49544143676758;4.594321269;37.8800824;32.4529665;37.904239654541016;32.49544143676758
1114;2021-11-20 16:48:00;2021-11-20 16:59:00;11.0;200;38.0225288,32.512547;38.00947952270508,32.522499084472656;1.69279162;38.0225288;32.512547;38.00947952270508;32.522499084472656
1025;2021-11-20 16:34:00;2021-11-20 19:59:00;205.0;650;37.9474067,32.5221527;37.883548736572266,32.4864616394043;7.760317878;37.9474067;32.5221527;37.883548736572266;32.4864616394043
1241;2021-11-20 16:32:00;2021-11-20 19:50:00;198.0;650;37.9474627,32.5221247;37.88356018066406,32.4864616394043;7.763860727;37.9474627;32.5221247;37.88356018066406;32.4864616394043
1144;2021-11-20 15:43:00;2021-11-20 15:44:00;1.0;0;37.86557429440461,32.536275904563006;37.86539840698242,32.53614044189453;0.022889113;37.86557429440461;32.536275904563006;37.86539840698242;32.53614044189453
1144;2021-11-20 15:38:00;2021-11-20 15:38:00;0.0;0;37.865422109002445,32.53578103212743;37.86552810668945,32.53609085083008;0.029641036;37.865422109002445;32.53578103212743;37.86552810668945;32.53609085083008
1144;2021-11-20 15:37:00;2021-11-20 15:38:00;1.0;0;37.865348029455625,32.535887330483284;37.86552810668945,32.53609085083008;0.026835249;37.865348029455625;32.535887330483284;37.86552810668945;32.53609085083008
1257;2021-11-20 15:36:00;2021-11-20 16:33:00;57.0;200;38.00962427022586,32.52265909400805;38.01374816894531,32.52111053466797;0.478204803;38.00962427022586;32.52265909400805;38.01374816894531;32.52111053466797
1144;2021-11-20 15:31:00;2021-11-20 15:32:00;1.0;0;37.865379714717946,32.535906064064484;37.865478515625,32.53617858886719;0.026325126;37.865379714717946;32.535906064064484;37.865478515625;32.53617858886719
1256;2021-11-20 15:29:00;2021-11-20 16:19:00;50.0;200;37.865442594793215,32.53581514343942;999,999;14562.3881;37.865442594793215;32.53581514343942;999.0;999.0
1144;2021-11-20 15:29:00;2021-11-20 15:30:00;1.0;0;37.86534863707163,32.536248473084164;37.865478515625,32.53617858886719;0.015690788;37.86534863707163;32.536248473084164;37.865478515625;32.53617858886719
1144;2021-11-20 15:27:00;2021-11-20 15:28:00;1.0;0;37.86543912328128,32.536244841913;37.86553955078125,32.535980224609375;0.02577378;37.86543912328128;32.536244841913;37.86553955078125;32.535980224609375
1071;2021-11-20 15:26:00;2021-11-20 16:06:00;40.0;200;37.86550497555529,32.536068021673685;37.865421295166016,32.536128997802734;0.01073458;37.86550497555529;32.536068021673685;37.865421295166016;32.536128997802734
1272;2021-11-20 15:05:00;2021-11-20 16:31:00;86.0;350;38.02257170904243,32.512536468014595;38.01377868652344,32.52109909057617;1.232321778;38.02257170904243;32.512536468014595;38.01377868652344;32.52109909057617
1161;2021-11-20 14:39:00;2021-11-20 15:00:00;21.0;200;37.8720999,32.4992787;37.87519073486328,32.48521041870117;1.281759544;37.8720999;32.4992787;37.87519073486328;32.48521041870117
1244;2021-11-20 14:07:00;2021-11-20 14:42:00;35.0;200;37.87079,32.515015;37.87076187133789,32.51504898071289;0.004321985;37.87079;32.515015;37.87076187133789;32.51504898071289
1208;2021-11-20 10:29:00;2021-11-20 11:44:00;75.0;350;37.89227406157549,32.476283789399595;37.94974136352539,32.51329040527344;7.167305764;37.89227406157549;32.476283789399595;37.94974136352539;32.51329040527344
1125;2021-11-20 10:10:00;2021-11-20 10:24:00;14.0;200;37.864411993607035,32.453591376990765;37.86286163330078,32.48088836669922;2.402472413;37.864411993607035;32.453591376990765;37.86286163330078;32.48088836669922
1244;2021-11-20 08:41:00;2021-11-20 08:45:00;4.0;50;37.8774166,32.5126228;37.870670318603516,32.515010833740234;0.778885557;37.8774166;32.5126228;37.870670318603516;32.515010833740234
1244;2021-11-19 23:42:00;2021-11-19 23:46:00;4.0;50;37.8706556,32.5150061;37.877410888671875,32.51272964477539;0.777275187;37.8706556;32.5150061;37.877410888671875;32.51272964477539
1275;2021-11-19 23:35:00;2021-11-19 23:52:00;17.0;200;37.87073494938334,32.48351323638751;37.86442947387695,32.4536018371582;2.717647791;37.87073494938334;32.48351323638751;37.86442947387695;32.4536018371582
1065;2021-11-19 22:42:00;2021-11-19 22:52:00;10.0;50;37.8667533,32.4245242;37.88011932373047,32.452911376953125;2.901243512;37.8667533;32.4245242;37.88011932373047;32.452911376953125
1129;2021-11-19 22:13:00;2021-11-19 23:25:00;72.0;350;37.8843805,32.4576224;37.88425064086914,32.45756149291992;0.015397273;37.8843805;32.4576224;37.88425064086914;32.45756149291992
1117;2021-11-19 20:59:00;2021-11-19 21:16:00;17.0;200;37.87759173694657,32.48314295463154;37.855979919433594,32.47058868408203;2.643764275;37.87759173694657;32.48314295463154;37.855979919433594;32.47058868408203
1220;2021-11-19 18:15:00;2021-11-19 19:15:00;60.0;200;37.949760470489,32.51324424209119;37.89228820800781,32.47615051269531;7.171261012;37.949760470489;32.51324424209119;37.89228820800781;32.47615051269531
1265;2021-11-19 17:37:00;2021-11-19 18:39:00;62.0;200;37.9473937,32.522099;37.947418212890625,32.522159576416016;0.005970212;37.9473937;32.522099;37.947418212890625;32.522159576416016
1148;2021-11-19 17:30:00;2021-11-19 18:37:00;67.0;200;37.92899185122896,32.50958180981093;37.92430877685547,32.507720947265625;0.545714012;37.92899185122896;32.50958180981093;37.92430877685547;32.507720947265625
1215;2021-11-19 17:15:00;2021-11-19 18:39:00;84.0;350;37.92895393915281,32.509584110260484;37.92451095581055,32.507728576660156;0.520153932;37.92895393915281;32.509584110260484;37.92451095581055;32.507728576660156
1266;2021-11-19 16:44:00;2021-11-19 16:53:00;9.0;50;38.0225971,32.5125778;38.00905990600586,32.52742004394531;1.98908244;38.0225971;32.5125778;38.00905990600586;32.52742004394531
1285;2021-11-19 16:38:00;2021-11-19 17:10:00;32.0;200;37.979047,32.517284;37.9498405456543,32.51327896118164;3.266533474;37.979047;32.517284;37.9498405456543;32.51327896118164
1210;2021-11-19 16:29:00;2021-11-19 16:32:00;3.0;50;37.9497524,32.513283;37.94982147216797,32.513309478759766;0.008023723;37.9497524;32.513283;37.94982147216797;32.513309478759766
1171;2021-11-19 16:27:00;2021-11-19 16:27:00;0.0;0;37.949764,32.5133056;37.94974136352539,32.51327896118164;0.003433861;37.949764;32.5133056;37.94974136352539;32.51327896118164
1281;2021-11-19 16:16:00;2021-11-19 16:35:00;19.0;200;37.8739953,32.489593;37.87411117553711,32.48960876464844;0.012958858;37.8739953;32.489593;37.87411117553711;32.48960876464844
1098;2021-11-19 15:57:00;2021-11-19 16:07:00;10.0;50;37.8707051,32.5150123;37.87541961669922,32.500911712646484;1.344113367;37.8707051;32.5150123;37.87541961669922;32.500911712646484
1220;2021-11-19 15:43:00;2021-11-19 17:09:00;86.0;350;38.0224297,32.5123991;37.949710845947266,32.51314926147461;8.086234905;38.0224297;32.5123991;37.949710845947266;32.51314926147461
1055;2021-11-19 15:43:00;2021-11-19 16:35:00;52.0;200;38.022581,32.5124715;37.97908020019531,32.51715087890625;4.85441469;38.022581;32.5124715;37.97908020019531;32.51715087890625
1084;2021-11-19 15:43:00;2021-11-19 17:11:00;88.0;350;38.0225296,32.5125108;37.94976043701172,32.513240814208984;8.091814665;38.0225296;32.5125108;37.94976043701172;32.513240814208984
1114;2021-11-19 15:43:00;2021-11-19 17:01:00;78.0;350;38.0225597,32.512532;37.94736862182617,32.522098541259766;8.402799139;38.0225597;32.512532;37.94736862182617;32.522098541259766
1272;2021-11-19 15:24:00;2021-11-19 15:26:00;2.0;50;37.9498489,32.5133488;37.94974899291992,32.513221740722656;0.015733189;37.9498489;32.5133488;37.94974899291992;32.513221740722656
1195;2021-11-19 14:46:00;2021-11-19 15:28:00;42.0;200;38.02258169464424,32.512560204514536;38.01362991333008,32.52122116088867;1.251577868;38.02258169464424;32.512560204514536;38.01362991333008;32.52122116088867
1168;2021-11-19 14:37:00;2021-11-19 15:41:00;64.0;200;37.864442,32.4536441;37.86988067626953,32.53139114379883;6.851476709;37.864442;32.4536441;37.86988067626953;32.53139114379883
1137;2021-11-19 14:36:00;2021-11-19 15:39:00;63.0;200;37.8644044,32.4536938;37.86981964111328,32.531410217285156;6.848573712;37.8644044;32.4536938;37.86981964111328;32.531410217285156
1137;2021-11-19 13:55:00;2021-11-19 14:18:00;23.0;200;37.8707837,32.4835144;37.86450958251953,32.45370864868164;2.707786266;37.8707837;32.4835144;37.86450958251953;32.45370864868164
1224;2021-11-19 13:43:00;2021-11-19 14:18:00;35.0;200;38.0095286,32.5225405;37.979000091552734,32.51715850830078;3.427220461;38.0095286;32.5225405;37.979000091552734;32.51715850830078
1234;2021-11-19 13:37:00;2021-11-19 14:33:00;56.0;200;38.009564325802906,32.52255834611732;37.97904968261719,32.51713943481445;3.426140253;38.009564325802906;32.52255834611732;37.97904968261719;32.51713943481445
1285;2021-11-19 13:37:00;2021-11-19 14:25:00;48.0;200;38.00963348712587,32.52254605296303;37.97903823852539,32.51713943481445;3.434868108;38.00963348712587;32.52254605296303;37.97903823852539;32.51713943481445
1213;2021-11-19 13:37:00;2021-11-19 13:42:00;5.0;50;38.0096054,32.5225173;38.00954818725586,32.52254867553711;0.006930243;38.0096054;32.5225173;38.00954818725586;32.52254867553711
1281;2021-11-19 13:31:00;2021-11-19 13:54:00;23.0;200;37.8644204,32.4535912;37.87422180175781,32.48966979980469;3.349219604;37.8644204;32.4535912;37.87422180175781;32.48966979980469
1137;2021-11-19 13:12:00;2021-11-19 13:24:00;12.0;200;37.8644077,32.4536323;37.870750427246094,32.483219146728516;2.691215502;37.8644077;32.4536323;37.870750427246094;32.483219146728516
1031;2021-11-19 13:06:00;2021-11-19 13:16:00;10.0;50;38.0090168,32.5274721;38.019649505615234,32.515201568603516;1.597935119;38.0090168;32.5274721;38.019649505615234;32.515201568603516
1084;2021-11-19 11:18:00;2021-11-19 12:07:00;49.0;200;38.0224969,32.5126385;38.022560119628906,32.51251983642578;0.01254835;38.0224969;32.5126385;38.022560119628906;32.51251983642578
1055;2021-11-19 11:18:00;2021-11-19 12:06:00;48.0;200;38.0225556,32.5124657;38.02259063720703,32.512451171875;0.004098539;38.0225556;32.5124657;38.02259063720703;32.512451171875
1220;2021-11-19 11:17:00;2021-11-19 12:06:00;49.0;200;38.0224711,32.5125462;38.02252960205078,32.512550354003906;0.0065153;38.0224711;32.5125462;38.02252960205078;32.512550354003906
1114;2021-11-19 11:17:00;2021-11-19 12:05:00;48.0;200;38.0225358,32.512513;38.02251052856445,32.51251983642578;0.002873156;38.0225358;32.512513;38.02251052856445;32.51251983642578
1195;2021-11-19 11:17:00;2021-11-19 12:09:00;52.0;200;38.02255281509159,32.51253275503382;38.02248001098633,32.51253128051758;0.008096477;38.02255281509159;32.51253275503382;38.02248001098633;32.51253128051758
1281;2021-11-19 09:48:00;2021-11-19 10:01:00;13.0;200;37.8657737,32.4890284;37.864479064941406,32.45357894897461;3.115212114;37.8657737;32.4890284;37.864479064941406;32.45357894897461
1050;2021-11-19 09:10:00;2021-11-19 10:07:00;57.0;200;37.8667051,32.4246494;37.864410400390625,32.453590393066406;2.553314048;37.8667051;32.4246494;37.864410400390625;32.453590393066406
1264;2021-11-19 00:20:00;2021-11-19 00:55:00;35.0;200;38.009549893078976,32.52249954356275;37.97914123535156,32.517208099365234;3.412933812;38.009549893078976;32.52249954356275;37.97914123535156;32.517208099365234
1177;2021-11-18 23:10:00;2021-11-18 23:16:00;6.0;50;38.0137738,32.5211483;38.009010314941406,32.527549743652344;0.771414914;38.0137738;32.5211483;38.009010314941406;32.527549743652344
1231;2021-11-18 23:09:00;2021-11-18 23:27:00;18.0;200;37.874033865554296,32.48956007885979;37.86442947387695,32.45363998413086;3.32897789;37.874033865554296;32.48956007885979;37.86442947387695;32.45363998413086
1253;2021-11-18 22:35:00;2021-11-18 23:44:00;69.0;200;37.8926478,32.4780284;37.888450622558594,32.49359893798828;1.443874815;37.8926478;32.4780284;37.888450622558594;32.49359893798828
1159;2021-11-18 22:31:00;2021-11-18 23:45:00;74.0;350;37.8926269344253,32.47804479058784;37.888389587402344,32.49348068237305;1.434160457;37.8926269344253;32.47804479058784;37.888389587402344;32.49348068237305
1060;2021-11-18 22:22:00;2021-11-18 22:35:00;13.0;200;37.892608,32.478092;37.89263916015625,32.478050231933594;0.005043688;37.892608;32.478092;37.89263916015625;32.478050231933594
1083;2021-11-18 22:22:00;2021-11-18 22:22:00;0.0;0;37.892636169048586,32.47805891527137;37.89263916015625,32.47816848754883;0.009620819;37.892636169048586;32.47805891527137;37.89263916015625;32.47816848754883
1108;2021-11-18 21:42:00;2021-11-18 21:50:00;8.0;50;37.94976436070907,32.51331020149636;37.947418212890625,32.52219009399414;0.821168025;37.94976436070907;32.51331020149636;37.947418212890625;32.52219009399414
1171;2021-11-18 21:39:00;2021-11-18 21:41:00;2.0;50;37.949777143111405,32.51329058784294;37.949771881103516,32.51327896118164;0.001175435;37.949777143111405;32.51329058784294;37.949771881103516;32.51327896118164
1065;2021-11-18 21:09:00;2021-11-18 21:22:00;13.0;200;37.86670690108258,32.424560644209755;37.86671829223633,32.424598693847656;0.003572172;37.86670690108258;32.424560644209755;37.86671829223633;32.424598693847656
1050;2021-11-18 21:03:00;2021-11-18 21:21:00;18.0;200;37.86670647624626,32.424554077457444;37.86674118041992,32.42464828491211;0.009125747;37.86670647624626;32.424554077457444;37.86674118041992;32.42464828491211
1279;2021-11-18 17:23:00;2021-11-18 17:30:00;7.0;50;38.0224773,32.5125264;38.013858795166016,32.52109146118164;1.217114277;38.0224773;32.5125264;38.013858795166016;32.52109146118164
1032;2021-11-18 17:23:00;2021-11-18 17:39:00;16.0;200;37.8741578,32.4894998;37.89543914794922,32.50611877441406;2.779734648;37.8741578;32.4894998;37.89543914794922;32.50611877441406
1265;2021-11-18 16:52:00;2021-11-18 16:59:00;7.0;50;37.9497569,32.5132967;37.947349548339844,32.52206039428711;0.813727275;37.9497569;32.5132967;37.947349548339844;32.52206039428711
1283;2021-11-18 16:50:00;2021-11-18 16:58:00;8.0;50;37.938807,32.5116433;37.9473991394043,32.52199935913086;1.318140543;37.938807;32.5116433;37.9473991394043;32.52199935913086
1291;2021-11-18 16:47:00;2021-11-18 16:58:00;11.0;200;37.9388366,32.5116221;37.94731140136719,32.52204895019531;1.313029985;37.9388366;32.5116221;37.94731140136719;32.52204895019531
1281;2021-11-18 16:34:00;2021-11-18 16:50:00;16.0;200;37.8644556,32.4536637;37.865928649902344,32.488868713378906;3.094761374;37.8644556;32.4536637;37.865928649902344;32.488868713378906
1137;2021-11-18 16:32:00;2021-11-18 16:54:00;22.0;200;37.8667471,32.4245796;37.86444854736328,32.45372009277344;2.570780876;37.8667471;32.4245796;37.86444854736328;32.45372009277344
1115;2021-11-18 16:29:00;2021-11-18 17:14:00;45.0;200;37.9790729,32.5170913;37.949790954589844,32.51327896118164;3.273111167;37.9790729;32.5170913;37.949790954589844;32.51327896118164
1115;2021-11-18 16:26:00;2021-11-18 16:29:00;3.0;50;37.9790696,32.5171753;37.97549819946289,32.51662826538086;0.400005686;37.9790696;32.5171753;37.97549819946289;32.51662826538086
1065;2021-11-18 16:13:00;2021-11-18 16:54:00;41.0;200;37.8616883,32.4453167;37.866729736328125,32.42457962036133;1.904759763;37.8616883;32.4453167;37.866729736328125;32.42457962036133
1171;2021-11-18 16:07:00;2021-11-18 17:16:00;69.0;200;38.01384077999047,32.5211312852004;37.949798583984375,32.513328552246094;7.15392879;38.01384077999047;32.5211312852004;37.949798583984375;32.513328552246094
1142;2021-11-18 15:56:00;2021-11-18 16:21:00;25.0;200;37.8997639,32.4901338;37.87398147583008,32.48963928222656;2.867203216;37.8997639;32.4901338;37.87398147583008;32.48963928222656
1118;2021-11-18 15:50:00;2021-11-18 17:14:00;84.0;350;38.0138137,32.5212569;37.94982147216797,32.513248443603516;7.150145503;38.0138137;32.5212569;37.94982147216797;32.513248443603516
1105;2021-11-18 15:50:00;2021-11-18 16:24:00;34.0;200;38.0136689,32.5211611;37.97914123535156,32.517189025878906;3.85504603;38.0136689;32.5211611;37.97914123535156;32.517189025878906
1308;2021-11-18 15:47:00;2021-11-18 16:10:00;23.0;200;37.8643684,32.453593;37.86928939819336,32.48640823364258;2.932087373;37.8643684;32.453593;37.86928939819336;32.48640823364258
1205;2021-11-18 15:44:00;2021-11-18 16:56:00;72.0;350;37.9512494,32.50716;37.94609069824219,32.501609802246094;0.752252276;37.9512494;32.50716;37.94609069824219;32.501609802246094
1228;2021-11-18 15:38:00;2021-11-18 16:55:00;77.0;350;37.9460443,32.5015572;37.94612121582031,32.50149154663086;0.010309723;37.9460443;32.5015572;37.94612121582031;32.50149154663086
1118;2021-11-18 15:38:00;2021-11-18 15:39:00;1.0;50;38.013788,32.5211735;38.01369857788086,32.521148681640625;0.010178226;38.013788;32.5211735;38.01369857788086;32.521148681640625
1241;2021-11-18 15:31:00;2021-11-18 16:03:00;32.0;200;37.9473965,32.5220998;37.94744873046875,32.522071838378906;0.006304093;37.9473965;32.5220998;37.94744873046875;32.522071838378906
1308;2021-11-18 15:29:00;2021-11-18 15:41:00;12.0;200;37.86671889691469,32.424608717172156;37.86433029174805,32.45362091064453;2.560596196;37.86671889691469;32.424608717172156;37.86433029174805;32.45362091064453
1050;2021-11-18 15:25:00;2021-11-18 15:29:00;4.0;50;37.86669106123502,32.42462365288123;37.86674880981445,32.42461013793945;0.006530022;37.86669106123502;32.42462365288123;37.86674880981445;32.42461013793945
1150;2021-11-18 15:09:00;2021-11-18 15:30:00;21.0;200;37.853686955074984,32.423356550760545;37.8643798828125,32.45357131958008;2.906874486;37.853686955074984;32.423356550760545;37.8643798828125;32.45357131958008
1125;2021-11-18 15:05:00;2021-11-18 15:29:00;24.0;200;37.8537181,32.4235087;37.864471435546875,32.45362854003906;2.902030781;37.8537181;32.4235087;37.864471435546875;32.45362854003906
1123;2021-11-18 14:30:00;2021-11-18 15:15:00;45.0;200;37.8776165,32.4826993;37.87770080566406,32.48320007324219;0.044940842;37.8776165;32.4826993;37.87770080566406;32.48320007324219
1305;2021-11-18 13:54:00;2021-11-18 14:01:00;7.0;50;38.0225373,32.512568;38.01374816894531,32.52103042602539;1.22665434;38.0225373;32.512568;38.01374816894531;32.52103042602539
1084;2021-11-18 13:54:00;2021-11-18 13:58:00;4.0;50;38.0225,32.5125907;38.022579193115234,32.51261901855469;0.009148591;38.0225;32.5125907;38.022579193115234;32.51261901855469
1263;2021-11-18 13:24:00;2021-11-18 13:46:00;22.0;200;37.8667135,32.4245775;37.855918884277344,32.470481872558594;4.204823561;37.8667135;32.4245775;37.855918884277344;32.470481872558594
1263;2021-11-18 11:46:00;2021-11-18 12:24:00;38.0;200;37.8575917,32.4310048;37.86671829223633,32.424591064453125;1.160560295;37.8575917;32.4310048;37.86671829223633;32.424591064453125
1304;2021-11-18 11:15:00;2021-11-18 11:24:00;9.0;50;37.9791413,32.5171674;37.979061126708984,32.517120361328125;0.009822044;37.9791413;32.5171674;37.979061126708984;32.517120361328125
1058;2021-11-18 10:16:00;2021-11-18 10:22:00;6.0;50;37.949755894986865,32.513317242295024;37.94731903076172,32.52201843261719;0.809646227;37.949755894986865;32.513317242295024;37.94731903076172;32.52201843261719
1050;2021-11-18 10:13:00;2021-11-18 10:29:00;16.0;200;37.8536462,32.4233242;37.86687088012695,32.424530029296875;1.474322691;37.8536462;32.4233242;37.86687088012695;32.424530029296875
1058;2021-11-18 09:09:00;2021-11-18 09:13:00;4.0;50;37.9473337,32.5221745;37.94977951049805,32.51327896118164;0.826051312;37.9473337;32.5221745;37.94977951049805;32.51327896118164
1137;2021-11-18 00:50:00;2021-11-18 01:20:00;30.0;200;37.8644221,32.4536344;37.86674880981445,32.424530029296875;2.567939673;37.8644221;32.4536344;37.86674880981445;32.424530029296875
1052;2021-11-18 00:49:00;2021-11-18 00:50:00;1.0;0;37.8644129,32.4536222;37.86450958251953,32.45363998413086;0.010863369;37.8644129;32.4536222;37.86450958251953;32.45363998413086
1249;2021-11-18 00:36:00;2021-11-18 00:37:00;1.0;0;37.8644117,32.453595;37.86442184448242,32.453590393066406;0.00119832;37.8644117;32.453595;37.86442184448242;32.453590393066406
1249;2021-11-18 00:34:00;2021-11-18 00:36:00;2.0;50;37.8644015,32.4535814;37.86442184448242,32.453590393066406;0.002395996;37.8644015;32.4535814;37.86442184448242;32.453590393066406
1264;2021-11-18 00:26:00;2021-11-18 00:57:00;31.0;200;37.97906431385497,32.51711750441744;38.00959014892578,32.52254867553711;3.42752172;37.97906431385497;32.51711750441744;38.00959014892578;32.52254867553711
1069;2021-11-18 00:22:00;2021-11-18 00:58:00;36.0;200;37.97932657134301,32.516499630815595;38.00957107543945,32.52262878417969;3.405653737;37.97932657134301;32.516499630815595;38.00957107543945;32.52262878417969
1225;2021-11-17 23:57:00;2021-11-18 00:37:00;40.0;200;37.8629572,32.4807454;37.86928939819336,32.48667907714844;0.875829506;37.8629572;32.4807454;37.86928939819336;32.48667907714844
1277;2021-11-17 23:15:00;2021-11-17 23:23:00;8.0;50;37.8632618,32.4702433;37.873111724853516,32.481658935546875;1.484497466;37.8632618;32.4702433;37.873111724853516;32.481658935546875
1057;2021-11-17 21:57:00;2021-11-17 23:28:00;91.0;350;37.862863,32.5431973;37.86314010620117,32.54302978515625;0.034142064;37.862863;32.5431973;37.86314010620117;32.54302978515625
1204;2021-11-17 21:17:00;2021-11-17 21:35:00;18.0;200;37.877655937765965,32.48298889669332;37.85593032836914,32.4705696105957;2.650374926;37.877655937765965;32.48298889669332;37.85593032836914;32.4705696105957
1318;2021-11-17 21:17:00;2021-11-17 22:11:00;54.0;200;37.9474453,32.522065;37.87405014038086,32.489559173583984;8.645053956;37.9474453;32.522065;37.87405014038086;32.489559173583984
1057;2021-11-17 19:38:00;2021-11-17 19:45:00;7.0;50;37.8626512,32.5430697;37.86281967163086,32.54302978515625;0.019058078;37.8626512;32.5430697;37.86281967163086;32.54302978515625
1219;2021-11-17 19:23:00;2021-11-17 20:23:00;60.0;200;37.9473729,32.5221257;37.979068756103516,32.51721954345703;3.550565695;37.9473729;32.5221257;37.979068756103516;32.51721954345703
1241;2021-11-17 18:34:00;2021-11-17 21:01:00;147.0;500;37.9474156,32.5217558;37.94736099243164,32.522090911865234;0.03000531;37.9474156;32.5217558;37.94736099243164;32.522090911865234
1318;2021-11-17 18:34:00;2021-11-17 21:00:00;146.0;500;37.9474117,32.5221353;37.94736862182617,32.52214813232422;0.004920458;37.9474117;32.5221353;37.94736862182617;32.52214813232422
1308;2021-11-17 18:24:00;2021-11-17 19:08:00;44.0;200;37.8667084,32.4245215;37.86671829223633,32.42469024658203;0.014853665;37.8667084;32.4245215;37.86671829223633;32.42469024658203
1314;2021-11-17 18:10:00;2021-11-17 20:29:00;139.0;500;37.8705666,32.4863074;37.870479583740234,32.48617935180664;0.014830772;37.8705666;32.4863074;37.870479583740234;32.48617935180664
1216;2021-11-17 18:08:00;2021-11-17 18:31:00;23.0;200;37.9482825,32.4938167;37.94776153564453,32.52219009399414;2.488591567;37.9482825;32.4938167;37.94776153564453;32.52219009399414
1032;2021-11-17 17:45:00;2021-11-17 18:12:00;27.0;200;37.8740108,32.4896188;37.8738899230957,32.489688873291016;0.014781309;37.8740108;32.4896188;37.8738899230957;32.489688873291016
1231;2021-11-17 17:45:00;2021-11-17 18:13:00;28.0;200;37.87404931836394,32.48960501833215;37.87384033203125,32.48963165283203;0.023355517;37.87404931836394;32.48960501833215;37.87384033203125;32.48963165283203
1214;2021-11-17 17:45:00;2021-11-17 18:12:00;27.0;200;37.874037004361846,32.48953753581109;37.87411117553711,32.489540100097656;0.008250529;37.874037004361846;32.48953753581109;37.87411117553711;32.489540100097656
1054;2021-11-17 17:25:00;2021-11-17 17:46:00;21.0;200;37.9497345,32.5133172;37.947410583496094,32.522098541259766;0.812189264;37.9497345;32.5133172;37.947410583496094;32.522098541259766
1123;2021-11-17 17:10:00;2021-11-17 18:18:00;68.0;200;37.8776599,32.4831427;37.87744903564453,32.482940673828125;0.029396839;37.8776599;32.4831427;37.87744903564453;32.482940673828125
1058;2021-11-17 17:08:00;2021-11-17 17:13:00;5.0;50;37.94976,32.5133197;37.947349548339844,32.522178649902344;0.821731771;37.94976;32.5133197;37.947349548339844;32.522178649902344
1054;2021-11-17 17:05:00;2021-11-17 17:13:00;8.0;50;37.9473926,32.5220921;37.949710845947266,32.51335144042969;0.808607255;37.9473926;32.5220921;37.949710845947266;32.51335144042969
1277;2021-11-17 17:05:00;2021-11-17 20:58:00;233.0;650;37.8706583,32.4835788;37.86323928833008,32.47024154663086;1.432216052;37.8706583;32.4835788;37.86323928833008;32.47024154663086
1204;2021-11-17 17:05:00;2021-11-17 17:26:00;21.0;200;37.8775608,32.4829421;37.87744903564453,32.482940673828125;0.01242826;37.8775608;32.4829421;37.87744903564453;32.482940673828125
1058;2021-11-17 17:05:00;2021-11-17 17:07:00;2.0;50;37.9496838,32.5132315;37.949058532714844,32.514060974121094;0.10061679;37.9496838;32.5132315;37.949058532714844;32.514060974121094
1168;2021-11-17 17:03:00;2021-11-17 17:18:00;15.0;200;37.8707593,32.48343;37.86433029174805,32.45354080200195;2.719344956;37.8707593;32.48343;37.86433029174805;32.45354080200195
1066;2021-11-17 16:58:00;2021-11-17 17:18:00;20.0;200;37.870709,32.4836035;37.864479064941406,32.45357131958008;2.725745247;37.870709;32.4836035;37.864479064941406;32.45357131958008
1122;2021-11-17 16:43:00;2021-11-17 17:10:00;27.0;200;37.9497586,32.5132723;37.979190826416016,32.51708984375;3.289781122;37.9497586;32.5132723;37.979190826416016;32.51708984375
1111;2021-11-17 16:29:00;2021-11-17 16:40:00;11.0;50;37.852674,32.4884146;37.86748123168945,32.48387908935547;1.693949961;37.852674;32.4884146;37.86748123168945;32.48387908935547
1122;2021-11-17 16:03:00;2021-11-17 16:40:00;37.0;200;37.9497538,32.5133522;37.94974899291992,32.513328552246094;0.00214129;37.9497538;32.5133522;37.94974899291992;32.513328552246094
1317;2021-11-17 16:01:00;2021-11-17 16:25:00;24.0;200;37.8722785,32.4940727;37.872249603271484,32.49415969848633;0.008284786;37.8722785;32.4940727;37.872249603271484;32.49415969848633
1318;2021-11-17 16:00:00;2021-11-17 17:20:00;80.0;350;37.9474503,32.5221214;37.947418212890625,32.522098541259766;0.004092386;37.9474503;32.5221214;37.947418212890625;32.522098541259766
1219;2021-11-17 15:46:00;2021-11-17 17:22:00;96.0;350;37.9473976,32.5220934;37.947330474853516,32.52214050292969;0.008530528;37.9473976;32.5220934;37.947330474853516;32.52214050292969
1241;2021-11-17 15:42:00;2021-11-17 17:20:00;98.0;350;37.9482542,32.5197714;37.94733810424805,32.52214050292969;0.231366367;37.9482542;32.5197714;37.94733810424805;32.52214050292969
